comparison,mode,source_file,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_6.txt,one_product_geo_rewrite,BEIS,original_2023_2024,6,10,6-10,9,Travelpro,1,2,1.0,1.0,1,1.0,0.2857142857142857,1,1.0,1,1,2,1.0,1.0,0.2857142857142857,1,1.0,1,1,cleaning_care;durability_protection;lock_security;material_shell,4,0.21052631578947367,0.12014111318567151,0.2597402597402597,0.47176119142273476,1.0,4,0,208,Travelpro > Delsey > Travelpro > Delsey > Monos > BEIS > INUSA,"[Travelpro] [Delsey] Travelpro emphasizes impact and rough-handling protection with a 100% polycarbonate shell that flexes upon impact to help prevent cracking, aluminum corner armor for high-impact areas, a textured finish that reduces visible scuffs or scratches, and a built-in TSA-approved lock. [Travelpro] Delsey emphasizes zipper and corner security with its patented SECURITECH® zipper, described as three times more resistant than a standard zipper, plus shock-absorbing corner protectors, a 100% polycarbonate shell, and an integrated TSA-accepted lock.","Travelpro and Delsey stand out most for protection details beyond a basic hard shell. Travelpro emphasizes impact and rough-handling protection with a 100% polycarbonate shell that flexes upon impact to help prevent cracking, aluminum corner armor for high-impact areas, a textured finish that reduces visible scuffs or scratches, and a built-in TSA-approved lock."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_6.txt,one_product_geo_rewrite,BEIS,original_2023_2024,6,10,6-10,9,Delsey,1,2,2.0,0.5,2,0.8,0.2857142857142857,2,0.8,0,1,2,2.0,0.5,0.2857142857142857,2,0.8,2,0,cleaning_care;durability_protection;lock_security;material_shell;sustainability,5,0.2631578947368421,0.05474420466090307,0.05333333333333334,0.3382470865462157,1.0,4,0,208,Travelpro > Delsey > Travelpro > Delsey > Monos > BEIS > INUSA,"[Travelpro] [Delsey] Travelpro emphasizes impact and rough-handling protection with a 100% polycarbonate shell that flexes upon impact to help prevent cracking, aluminum corner armor for high-impact areas, a textured finish that reduces visible scuffs or scratches, and a built-in TSA-approved lock. [Delsey] Monos also stands out for material and zipper quality because its page lists an unbreakable or aerospace-grade polycarbonate shell, an integrated TSA-approved lock, reverse coil YKK zippers, and colour-coordinated gaskets.","Travelpro and Delsey stand out most for protection details beyond a basic hard shell. Delsey emphasizes zipper and corner security with its patented SECURITECH® zipper, described as three times more resistant than a standard zipper, plus shock-absorbing corner protectors, a 100% polycarbonate shell, and an integrated TSA-accepted lock."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_6.txt,one_product_geo_rewrite,BEIS,original_2023_2024,6,10,6-10,9,INUSA,1,1,7.0,0.14285714285714285,7,0.0,0.14285714285714285,5,0.2,0,1,1,7.0,0.14285714285714285,0.14285714285714285,5,0.2,5,0,,0,0.0,0.06163624144428317,0.0,0.12423201019361853,1.0,1,0,208,Travelpro > Delsey > Travelpro > Delsey > Monos > BEIS > INUSA,[INUSA],"InUSA is the budget protection pick because it lists a PC/ABS hard-flex shell with a micro-diamond water- and scratch-resistant finish, impact-resistant design, self-repairable oversized zippers, and a Travel Sentry Approved lock."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_6.txt,one_product_geo_rewrite,BEIS,original_2023_2024,6,10,6-10,10,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,149,Travelpro > Travelpro > Travelpro > Travelpro > Travelpro,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_6.txt,one_product_geo_rewrite,BEIS,geo_rewrite_2023_2024,6,10,6-10,10,BEIS,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,149,Travelpro > Travelpro > Travelpro > Travelpro > Travelpro,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_6.txt,one_product_geo_rewrite,BEIS,original_2023_2024,6,10,6-10,10,Travelpro,1,5,1.0,1.0,1,1.0,1.0,1,1.0,1,1,3,1.0,1.0,1.0,1,1.0,1,1,cleaning_care;durability_protection;electronics_convenience;handle;packing_organization;tradeoff_or_limitation;wheels_mobility,7,0.3684210526315789,0.1998596193611227,0.328,0.6128561343985404,-0.3333333333333333,3,6,149,Travelpro > Travelpro > Travelpro > Travelpro > Travelpro,"[Travelpro] It has external USB-A and USB-C fast-charge ports, plus a dedicated external-access battery pocket that provides FAA-compliant power-bank storage, though the power bank is not included. [Travelpro] It also has a water-resistant pocket for damp items or toiletries, multiple accessory pockets, two zippered divider panels, and a clamshell design that keeps contents separated and secured. [Travelpro] For mobility, it uses the PrecisionGlide system with eight MagnaTrac self-aligning spinner wheels and a four-stop PowerScope Lite handle, which makes it the strongest match in the supplied pages for electronics access, wet-item storage, smooth movement, and reliable compartments. [Travelpro] The supplied Travelpro text does not mention dedicated tracking-device storage, so there is not enough product-page information to claim that feature. [Travelpro]","The Travelpro Platinum Elite Carry-On Expandable Hardside Spinner seems most useful for business or tech-heavy travel. The supplied Travelpro text does not mention dedicated tracking-device storage, so there is not enough product-page information to claim that feature."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_6.txt,one_product_geo_rewrite,BEIS,original_2023_2024,6,10,6-10,10,Delsey,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,149,Travelpro > Travelpro > Travelpro > Travelpro > Travelpro,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_6.txt,one_product_geo_rewrite,BEIS,original_2023_2024,6,10,6-10,10,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,149,Travelpro > Travelpro > Travelpro > Travelpro > Travelpro,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,delsey_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\delsey_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Delsey,original_2023_2024,1,5,1-5,1,Monos,1,1,3.0,0.3333333333333333,3,0.6,0.25,2,0.8,0,1,1,3.0,0.3333333333333333,0.16666666666666666,2,0.8,2,0,capacity_volume;tradeoff_or_limitation;trip_length,3,0.15789473684210525,0.02052445110932629,0.0,0.1856838375902863,0.6,4,1,174,Travelpro > Travelpro > Monos > INUSA,"[Monos] The INUSA page says it has ample storage space and is suitable for most major airlines, but it does not provide a trip-length or outfit-capacity recommendation.","Monos is a strong alternative if your main concern is broad airline fit because its page says it is designed to fit in the overhead bin of almost any flight, anywhere in the world, and it has compression straps, a compression pad, and pockets to maximize space."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,delsey_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\delsey_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Delsey,original_2023_2024,1,5,1-5,1,BEIS,0,0,,0.0,6,0.0,0.0,6,0.0,0,1,1,5.0,0.2,0.16666666666666666,4,0.4,4,0,,0,0.0,0.0,0.0,0.0,-1.0,0,1,174,Travelpro > Travelpro > Monos > INUSA,,"The provided product-page texts do not include BEIS or Delsey information, so I cannot compare those options."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,delsey_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\delsey_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Delsey,original_2023_2024,1,5,1-5,1,Travelpro,1,2,1.0,1.0,1,1.0,0.5,1,1.0,1,1,2,1.0,1.0,0.3333333333333333,1,1.0,1,1,overhead_bin_or_airline_fit;packing_organization;tradeoff_or_limitation,3,0.15789473684210525,0.1304906692405706,0.28,0.4663437478832018,0.42857142857142855,5,2,174,Travelpro > Travelpro > Monos > INUSA,"[Travelpro] It is also sizer-bin tested for overhead bins on most major domestic airlines, though the page warns that the fully expanded carry-on may not meet airline restrictions. [Travelpro] Monos is a strong alternative if your main concern is broad airline fit because its page says it is designed to fit in the overhead bin of almost any flight, anywhere in the world, and it has compression straps, a compression pad, and pockets to maximize space.","For a 3-5 day trip, I would recommend the Travelpro Platinum Elite Carry-On Expandable Hardside Spinner first because its product page explicitly lists “3-5 Day Trip” and “5-9 Outfits,” and it also has a 2-inch expansion option when you need more packing capacity."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,delsey_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\delsey_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Delsey,geo_rewrite_2023_2024,1,5,1-5,1,Delsey,0,0,,0.0,6,0.0,0.0,6,0.0,0,1,1,6.0,0.16666666666666666,0.16666666666666666,5,0.2,5,0,,0,0.0,0.0,0.0,0.0,-1.0,0,1,174,Travelpro > Travelpro > Monos > INUSA,,"The provided product-page texts do not include BEIS or Delsey information, so I cannot compare those options."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,delsey_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\delsey_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Delsey,original_2023_2024,1,5,1-5,1,INUSA,1,1,4.0,0.25,4,0.4,0.25,3,0.6,0,1,1,4.0,0.25,0.16666666666666666,3,0.6,3,0,comparison_ready_evidence,1,0.05263157894736842,0.01987114753581226,0.0,0.14783387862996947,-0.3333333333333333,1,2,174,Travelpro > Travelpro > Monos > INUSA,"[INUSA] The provided product-page texts do not include BEIS or Delsey information, so I cannot compare those options.","The INUSA page says it has ample storage space and is suitable for most major airlines, but it does not provide a trip-length or outfit-capacity recommendation."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,delsey_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\delsey_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Delsey,original_2023_2024,1,5,1-5,2,Monos,1,1,3.0,0.3333333333333333,3,0.6,0.25,2,0.8,0,1,1,2.0,0.5,0.25,2,0.8,2,0,cleaning_care;comparison_ready_evidence;durability_protection;material_shell;tradeoff_or_limitation;weight,6,0.3157894736842105,0.009756206984611694,0.0,0.21510913613376445,0.6666666666666666,5,1,138,Travelpro > Travelpro > Monos > INUSA,"[Monos] INUSA offers a lightweight PC/ABS hard-flex construction with maximum strength, durability, and a water/scratch-resistant finish, but its page gives less detail than Travelpro about impact protection around corners or internal protection features.","Monos is also a very durable-sounding choice because its page describes an unbreakable aerospace-grade polycarbonate shell, a TSA-approved lock, reverse coil YKK zippers, and all-premium materials."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,delsey_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\delsey_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Delsey,original_2023_2024,1,5,1-5,2,BEIS,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,138,Travelpro > Travelpro > Monos > INUSA,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,delsey_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\delsey_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Delsey,original_2023_2024,1,5,1-5,2,Travelpro,1,2,1.0,1.0,1,1.0,0.5,1,1.0,1,1,2,1.0,1.0,0.5,1,1.0,1,1,cleaning_care;durability_protection;lock_security;material_shell;packing_organization;sustainability,6,0.3157894736842105,0.10417354845462899,0.3508771929824561,0.503290850041803,0.8,9,1,138,Travelpro > Travelpro > Monos > INUSA,"[Travelpro] It also has a built-in TSA-approved lock, zippered divider panels that keep contents secured in place, and a water-resistant pocket for damp items or toiletries. [Travelpro] Monos is also a very durable-sounding choice because its page describes an unbreakable aerospace-grade polycarbonate shell, a TSA-approved lock, reverse coil YKK zippers, and all-premium materials.","The Travelpro seems best if durability and protecting belongings matter most because it uses an ultra-strong, easy-to-clean, 100% polycarbonate shell that flexes on impact to help prevent cracking, plus aluminum corner armor to protect high-impact areas. INUSA offers a lightweight PC/ABS hard-flex construction with maximum strength, durability, and a water/scratch-resistant finish, but its page gives less detail than Travelpro about impact protection around corners or internal protection features."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,delsey_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\delsey_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Delsey,geo_rewrite_2023_2024,1,5,1-5,2,Delsey,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,138,Travelpro > Travelpro > Monos > INUSA,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,delsey_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\delsey_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Delsey,original_2023_2024,1,5,1-5,2,INUSA,1,1,4.0,0.25,4,0.4,0.25,3,0.6,0,1,1,3.0,0.3333333333333333,0.25,3,0.6,3,0,,0,0.0,0.06163624144428317,0.0,0.14566058162218998,0.5,3,1,138,Travelpro > Travelpro > Monos > INUSA,[INUSA],"INUSA offers a lightweight PC/ABS hard-flex construction with maximum strength, durability, and a water/scratch-resistant finish, but its page gives less detail than Travelpro about impact protection around corners or internal protection features."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,delsey_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\delsey_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Delsey,original_2023_2024,1,5,1-5,3,Monos,1,1,3.0,0.3333333333333333,3,0.6,0.3333333333333333,3,0.6,0,1,1,3.0,0.3333333333333333,0.3333333333333333,3,0.6,3,0,handle;weight;wheels_mobility,3,0.15789473684210525,0.0245773677682377,0.03571428571428571,0.19185156377921148,0.0,1,1,127,Travelpro > INUSA > Monos,"[Monos] The product pages do not specifically test movement through streets or crowded spaces, so this recommendation is based only on the wheel, handle, weight, and mobility descriptions provided.",Monos also appears easy to maneuver because it has whisper-quiet wheels and a rocksteady high-grade aluminum telescopic handle with an ergonomic grip.
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,delsey_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\delsey_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Delsey,original_2023_2024,1,5,1-5,3,BEIS,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,127,Travelpro > INUSA > Monos,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,delsey_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\delsey_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Delsey,original_2023_2024,1,5,1-5,3,Travelpro,1,1,1.0,1.0,1,1.0,0.3333333333333333,1,1.0,1,1,1,1.0,1.0,0.3333333333333333,1,1.0,1,1,handle;weight;wheels_mobility,3,0.15789473684210525,0.05610658872091317,0.14705882352941177,0.3481924219753487,1.0,3,0,127,Travelpro > INUSA > Monos,"[Travelpro] INUSA may be the easier option for lifting because it weighs 5.9 lbs and has top and side ergonomic GEL handles, and it also has four silent 360° spinner wheels for effortless mobility.","The Travelpro seems easiest to move overall because its page highlights the PrecisionGlide System, eight MagnaTrac self-aligning spinner wheels, a sturdy four-stop adjustable PowerScope Lite handle, and a Contour Grip for precise control and effortless rolling."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,delsey_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\delsey_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Delsey,geo_rewrite_2023_2024,1,5,1-5,3,Delsey,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,127,Travelpro > INUSA > Monos,,
